u,v
-64.5214,107.416
66.1759,-110.17
-66.1759,110.17
67.8303,-112.924
-67.8303,112.924
69.4874,-115.682
-69.4874,115.682
71.1418,-118.436
-71.1418,118.436
72.7963,-121.191
-72.7963,121.191
74.4508,-123.945
-74.4508,123.945
76.1053,-126.699
-76.1053,126.699
77.7598,-129.453
-77.7598,129.453
79.4143,-132.207
-79.4143,132.207
81.0688,-134.961
-81.0688,134.961
82.7233,-137.715
-82.7233,137.715
30.6545,-35.9789
-30.6545,35.9789
35.6719,-29.2555
-35.6719,29.2555
40.6892,-22.5322
-40.6892,22.5322
45.7066,-15.8088
-45.7066,15.8088
50.7176,-9.09413
-50.7176,9.09413
55.735,-2.3708
-55.735,2.3708
60.7525,4.35252
-60.7525,-4.35252
65.7635,11.0672
-65.7635,-11.0672
70.7809,17.7905
-70.7809,-17.7905
75.7984,24.5138
-75.7984,-24.5138
80.8094,31.2285
-80.8094,-31.2285
85.8269,37.9518
-85.8269,-37.9518
90.8443,44.6751
-90.8443,-44.6751
95.8554,51.3898
-95.8554,-51.3898
100.873,58.1131
-100.873,-58.1131
105.89,64.8364
-105.89,-64.8364
110.901,71.551
-110.901,-71.551
115.919,78.2743
-115.919,-78.2743
120.937,84.9976
-120.937,-84.9976
125.948,91.7122
-125.948,-91.7122
130.965,98.4355
-130.965,-98.4355
135.983,105.159
-135.983,-105.159
140.994,111.873
-140.994,-111.873
146.011,118.597
-146.011,-118.597
151.029,125.32
-151.029,-125.32
156.04,132.034
-156.04,-132.034
161.058,138.758
-161.058,-138.758
166.075,145.481
-166.075,-145.481
171.087,152.195
-171.087,-152.195
176.104,158.919
-176.104,-158.919
181.122,165.642
-181.122,-165.642
186.14,172.365
-186.14,-172.365
191.151,179.08
-191.151,-179.08
196.168,185.803
-196.168,-185.803
201.186,192.526
-201.186,-192.526
206.197,199.241
-206.197,-199.241
211.215,205.964
-211.215,-205.964
216.233,212.687
-216.233,-212.687
221.244,219.402
-221.244,-219.402
226.262,226.125
-226.262,-226.125
231.28,232.848
-231.28,-232.848
236.291,239.562
-236.291,-239.562
241.309,246.286
-241.309,-246.286
246.326,253.009
-246.326,-253.009
251.338,259.723
-251.338,-259.723
256.355,266.446
-256.355,-266.446
261.373,273.17
-261.373,-273.17
266.385,279.884
-266.385,-279.884
271.402,286.607
-271.402,-286.607
276.42,293.33
-276.42,-293.33
281.432,300.045
-281.432,-300.045
-121.464,-417.56
121.464,417.56
314.722,-159.845
-314.722,159.845
812.655,502.776
-812.655,-502.776
1070.69,851.834
-1070.69,-851.834
1169.37,986.561
-1169.37,-986.561
1262.56,1108.22
-1262.56,-1108.22
1191.83,1218.35
-1191.83,-1218.35
1076.5,1405.35
-1076.5,-1405.35
1018.69,1504.61
-1018.69,-1504.61
971.06,1576.1
-971.06,-1576.1
888.367,1720.06
-888.367,-1720.06
773.299,1915.32
-773.299,-1915.32
473.084,1457.15
-473.084,-1457.15
-382.547,262.404
382.547,-262.404
-431.056,362.051
431.056,-362.051
1.65677,-2.75841
-1.65677,2.75841
19.8536,-33.0541
-19.8536,33.0541
21.5079,-35.8082
-21.5079,35.8082
23.1622,-38.5624
-23.1622,38.5624
24.8165,-41.3165
-24.8165,41.3165
26.4708,-44.0707
-26.4708,44.0707
28.1251,-46.8248
-28.1251,46.8248
34.7424,-57.8414
-34.7424,57.8414
41.3599,-68.8579
-41.3599,68.8579
43.0142,-71.612
-43.0142,71.612
44.6686,-74.3662
-44.6686,74.3662
46.323,-77.1203
-46.323,77.1203
47.9774,-79.8744
-47.9774,79.8744
49.6318,-82.6286
-49.6318,82.6286
56.2495,-93.6451
-56.2495,93.6451
57.9039,-96.3992
-57.9039,96.3992
59.5583,-99.1533
-59.5583,99.1533
61.2128,-101.907
-61.2128,101.907
62.8672,-104.662
-62.8672,104.662
64.5217,-107.416
-64.5217,107.416
66.1761,-110.17
-66.1761,110.17
67.8331,-112.928
-67.8331,112.928
69.4876,-115.682
-69.4876,115.682
71.1421,-118.436
-71.1421,118.436
72.7966,-121.191
-72.7966,121.191
74.4511,-123.945
-74.4511,123.945
76.1056,-126.699
-76.1056,126.699
77.7601,-129.453
-77.7601,129.453
79.4146,-132.207
-79.4146,132.207
81.0691,-134.961
-81.0691,134.961
29.0003,-33.2247
-29.0003,33.2247
34.0176,-26.5014
-34.0176,26.5014
39.035,-19.778
-39.035,19.778
44.0524,-13.0547
-44.0524,13.0547
49.0634,-6.33997
-49.0634,6.33997
54.0808,0.383357
-54.0808,-0.383357
59.0982,7.10668
-59.0982,-7.10668
64.1092,13.8214
-64.1092,-13.8214
69.1267,20.5447
-69.1267,-20.5447
74.1441,27.268
-74.1441,-27.268
79.1552,33.9827
-79.1552,-33.9827
84.1726,40.706
-84.1726,-40.706
89.1901,47.4293
-89.1901,-47.4293
94.2012,54.144
-94.2012,-54.144
99.2187,60.8672
-99.2187,-60.8672
104.236,67.5905
-104.236,-67.5905
109.247,74.3052
-109.247,-74.3052
114.265,81.0284
-114.265,-81.0284
119.282,87.7517
-119.282,-87.7517
124.293,94.4664
-124.293,-94.4664
129.311,101.19
-129.311,-101.19
134.329,107.913
-134.329,-107.913
139.34,114.627
-139.34,-114.627
144.357,121.351
-144.357,-121.351
149.375,128.074
-149.375,-128.074
154.386,134.789
-154.386,-134.789
159.404,141.512
-159.404,-141.512
164.421,148.235
-164.421,-148.235
169.432,154.95
-169.432,-154.95
174.45,161.673
-174.45,-161.673
179.468,168.396
-179.468,-168.396
184.485,175.119
-184.485,-175.119
189.497,181.834
-189.497,-181.834
194.514,188.557
-194.514,-188.557
199.532,195.28
-199.532,-195.28
204.543,201.995
-204.543,-201.995
209.561,208.718
-209.561,-208.718
214.579,215.441
-214.579,-215.441
219.59,222.156
-219.59,-222.156
224.608,228.879
-224.608,-228.879
229.625,235.602
-229.625,-235.602
234.637,242.317
-234.637,-242.317
239.654,249.04
-239.654,-249.04
244.672,255.763
-244.672,-255.763
249.684,262.477
-249.684,-262.477
254.701,269.201
-254.701,-269.201
259.719,275.924
-259.719,-275.924
264.73,282.638
-264.73,-282.638
269.748,289.361
-269.748,-289.361
274.766,296.084
-274.766,-296.084
279.777,302.799
-279.777,-302.799
-123.118,-414.806
123.118,414.806
313.068,-157.091
-313.068,157.091
811.001,505.53
-811.001,-505.53
1069.04,854.588
-1069.04,-854.588
1167.71,989.315
-1167.71,-989.315
1260.91,1110.98
-1260.91,-1110.98
1190.17,1221.1
-1190.17,-1221.1
1074.85,1408.1
-1074.85,-1408.1
1017.03,1507.37
-1017.03,-1507.37
969.406,1578.85
-969.406,-1578.85
886.712,1722.81
-886.712,-1722.81
771.645,1918.07
-771.645,-1918.07
471.429,1459.91
-471.429,-1459.91
-384.202,265.158
384.202,-265.158
-432.71,364.805
432.71,-364.805
18.1968,-30.2957
-18.1968,30.2957
19.8511,-33.0498
-19.8511,33.0498
21.5054,-35.804
-21.5054,35.804
23.1597,-38.5581
-23.1597,38.5581
24.814,-41.3123
-24.814,41.3123
26.4683,-44.0664
-26.4683,44.0664
33.0857,-55.083
-33.0857,55.083
39.7031,-66.0995
-39.7031,66.0995
41.3575,-68.8536
-41.3575,68.8536
43.0118,-71.6078
-43.0118,71.6078
44.6662,-74.3619
-44.6662,74.3619
46.3206,-77.116
-46.3206,77.116
47.975,-79.8702
-47.975,79.8702
54.5927,-90.8867
-54.5927,90.8867
56.2471,-93.6408
-56.2471,93.6408
57.9015,-96.3949
-57.9015,96.3949
59.556,-99.149
-59.556,99.149
61.2104,-101.903
-61.2104,101.903
62.8649,-104.657
-62.8649,104.657
64.5194,-107.411
-64.5194,107.411
66.1764,-110.17
-66.1764,110.17
67.8308,-112.924
-67.8308,112.924
69.4853,-115.678
-69.4853,115.678
71.1398,-118.432
-71.1398,118.432
72.7943,-121.186
-72.7943,121.186
74.4488,-123.94
-74.4488,123.94
76.1033,-126.694
-76.1033,126.694
77.7578,-129.449
-77.7578,129.449
79.4123,-132.203
-79.4123,132.203
27.3435,-30.4663
-27.3435,30.4663
32.3609,-23.743
-32.3609,23.743
37.3783,-17.0196
-37.3783,17.0196
42.3957,-10.2963
-42.3957,10.2963
47.4066,-3.58156
-47.4066,3.58156
52.424,3.14177
-52.424,-3.14177
57.4415,9.86509
-57.4415,-9.86509
62.4525,16.5798
-62.4525,-16.5798
67.4699,23.3031
-67.4699,-23.3031
72.4874,30.0264
-72.4874,-30.0264
77.4984,36.7411
-77.4984,-36.7411
82.5159,43.4644
-82.5159,-43.4644
87.5334,50.1877
-87.5334,-50.1877
92.5444,56.9024
-92.5444,-56.9024
97.5619,63.6256
-97.5619,-63.6256
102.579,70.3489
-102.579,-70.3489
107.59,77.0636
-107.59,-77.0636
112.608,83.7869
-112.608,-83.7869
117.626,90.5101
-117.626,-90.5101
122.637,97.2248
-122.637,-97.2248
127.654,103.948
-127.654,-103.948
132.672,110.671
-132.672,-110.671
137.683,117.386
-137.683,-117.386
142.701,124.109
-142.701,-124.109
147.718,130.832
-147.718,-130.832
152.729,137.547
-152.729,-137.547
157.747,144.27
-157.747,-144.27
162.764,150.993
-162.764,-150.993
167.776,157.708
-167.776,-157.708
172.793,164.431
-172.793,-164.431
177.811,171.154
-177.811,-171.154
182.829,177.878
-182.829,-177.878
187.84,184.592
-187.84,-184.592
192.857,191.315
-192.857,-191.315
197.875,198.039
-197.875,-198.039
202.886,204.753
-202.886,-204.753
207.904,211.476
-207.904,-211.476
212.922,218.2
-212.922,-218.2
217.933,224.914
-217.933,-224.914
222.951,231.637
-222.951,-231.637
227.969,238.36
-227.969,-238.36
232.98,245.075
-232.98,-245.075
237.998,251.798
-237.998,-251.798
243.015,258.521
-243.015,-258.521
248.027,265.236
-248.027,-265.236
253.045,271.959
-253.045,-271.959
258.062,278.682
-258.062,-278.682
263.074,285.397
-263.074,-285.397
268.091,292.12
-268.091,-292.12
273.109,298.843
-273.109,-298.843
278.121,305.557
-278.121,-305.557
-124.775,-412.047
124.775,412.047
311.411,-154.333
-311.411,154.333
809.344,508.289
-809.344,-508.289
1067.38,857.346
-1067.38,-857.346
1166.05,992.073
-1166.05,-992.073
1259.25,1113.73
-1259.25,-1113.73
1188.52,1223.86
-1188.52,-1223.86
1073.19,1410.86
-1073.19,-1410.86
1015.38,1510.13
-1015.38,-1510.13
967.749,1581.61
-967.749,-1581.61
885.056,1725.57
-885.056,-1725.57
769.988,1920.83
-769.988,-1920.83
469.773,1462.66
-469.773,-1462.66
-385.858,267.916
385.858,-267.916
-434.367,367.564
434.367,-367.564
1.65429,-2.75415
-1.65429,2.75415
3.30859,-5.50829
-3.30859,5.50829
4.9629,-8.26244
-4.9629,8.26244
6.61721,-11.0166
-6.61721,11.0166
8.27153,-13.7707
-8.27153,13.7707
14.8889,-24.7873
-14.8889,24.7873
21.5063,-35.8038
-21.5063,35.8038
23.1607,-38.558
-23.1607,38.558
24.815,-41.3121
-24.815,41.3121
26.4694,-44.0662
-26.4694,44.0662
28.1238,-46.8204
-28.1238,46.8204
29.7782,-49.5745
-29.7782,49.5745
36.3959,-60.591
-36.3959,60.591
38.0503,-63.3451
-38.0503,63.3451
39.7047,-66.0993
-39.7047,66.0993
41.3592,-68.8534
-41.3592,68.8534
43.0136,-71.6075
-43.0136,71.6075
44.6681,-74.3616
-44.6681,74.3616
46.3225,-77.1157
-46.3225,77.1157
47.9796,-79.8741
-47.9796,79.8741
49.634,-82.6282
-49.634,82.6282
51.2885,-85.3824
-51.2885,85.3824
52.943,-88.1365
-52.943,88.1365
54.5975,-90.8906
-54.5975,90.8906
56.252,-93.6447
-56.252,93.6447
57.9065,-96.3988
-57.9065,96.3988
59.561,-99.1529
-59.561,99.1529
61.2155,-101.907
-61.2155,101.907
9.14668,-0.170632
-9.14668,0.170632
14.1641,6.55272
-14.1641,-6.55272
19.1815,13.2761
-19.1815,-13.2761
24.1989,19.9994
-24.1989,-19.9994
29.2098,26.7141
-29.2098,-26.7141
34.2272,33.4374
-34.2272,-33.4374
39.2447,40.1608
-39.2447,-40.1608
44.2557,46.8755
-44.2557,-46.8755
49.2731,53.5988
-49.2731,-53.5988
54.2906,60.3221
-54.2906,-60.3221
59.3016,67.0368
-59.3016,-67.0368
64.3191,73.7601
-64.3191,-73.7601
69.3365,80.4834
-69.3365,-80.4834
74.3476,87.198
-74.3476,-87.198
79.3651,93.9213
-79.3651,-93.9213
84.3826,100.645
-84.3826,-100.645
89.3937,107.359
-89.3937,-107.359
94.4112,114.083
-94.4112,-114.083
99.4288,120.806
-99.4288,-120.806
104.44,127.52
-104.44,-127.52
109.457,134.244
-109.457,-134.244
114.475,140.967
-114.475,-140.967
119.486,147.682
-119.486,-147.682
124.504,154.405
-124.504,-154.405
129.521,161.128
-129.521,-161.128
134.532,167.843
-134.532,-167.843
139.55,174.566
-139.55,-174.566
144.568,181.289
-144.568,-181.289
149.579,188.004
-149.579,-188.004
154.596,194.727
-154.596,-194.727
159.614,201.45
-159.614,-201.45
164.632,208.173
-164.632,-208.173
169.643,214.888
-169.643,-214.888
174.661,221.611
-174.661,-221.611
179.678,228.334
-179.678,-228.334
184.69,235.049
-184.69,-235.049
189.707,241.772
-189.707,-241.772
194.725,248.495
-194.725,-248.495
199.736,255.21
-199.736,-255.21
204.754,261.933
-204.754,-261.933
209.772,268.656
-209.772,-268.656
214.783,275.371
-214.783,-275.371
219.801,282.094
-219.801,-282.094
224.819,288.817
-224.819,-288.817
229.83,295.531
-229.83,-295.531
234.848,302.255
-234.848,-302.255
239.865,308.978
-239.865,-308.978
244.877,315.692
-244.877,-315.692
249.895,322.415
-249.895,-322.415
254.912,329.139
-254.912,-329.139
259.924,335.853
-259.924,-335.853
-142.972,-381.752
142.972,381.752
293.214,-124.037
-293.214,124.037
791.147,538.584
-791.147,-538.584
1049.18,887.642
-1049.18,-887.642
1147.86,1022.37
-1147.86,-1022.37
1241.05,1144.03
-1241.05,-1144.03
1170.32,1254.16
-1170.32,-1254.16
1054.99,1441.16
-1054.99,-1441.16
997.181,1540.42
-997.181,-1540.42
949.552,1611.91
-949.552,-1611.91
866.859,1755.87
-866.859,-1755.87
751.791,1951.13
-751.791,-1951.13
451.576,1492.96
-451.576,-1492.96
-404.055,298.212
404.055,-298.212
-452.563,397.859
452.563,-397.859
1.6543,-2.75415
-1.6543,2.75415
3.3086,-5.50829
-3.3086,5.50829
4.96291,-8.26243
-4.96291,8.26243
6.61723,-11.0166
-6.61723,11.0166
13.2346,-22.0331
-13.2346,22.0331
19.852,-33.0497
-19.852,33.0497
21.5064,-35.8038
-21.5064,35.8038
23.1607,-38.5579
-23.1607,38.5579
24.8151,-41.3121
-24.8151,41.3121
26.4695,-44.0662
-26.4695,44.0662
28.1239,-46.8203
-28.1239,46.8203
34.7416,-57.8369
-34.7416,57.8369
36.396,-60.591
-36.396,60.591
38.0504,-63.3451
-38.0504,63.3451
39.7049,-66.0992
-39.7049,66.0992
41.3593,-68.8534
-41.3593,68.8534
43.0138,-71.6075
-43.0138,71.6075
44.6683,-74.3616
-44.6683,74.3616
46.3253,-77.12
-46.3253,77.12
47.9797,-79.8741
-47.9797,79.8741
49.6342,-82.6282
-49.6342,82.6282
51.2887,-85.3823
-51.2887,85.3823
52.9432,-88.1364
-52.9432,88.1364
54.5977,-90.8906
-54.5977,90.8906
56.2522,-93.6447
-56.2522,93.6447
57.9067,-96.3988
-57.9067,96.3988
59.5612,-99.1529
-59.5612,99.1529
7.49239,2.58351
-7.49239,-2.58351
12.5098,9.30686
-12.5098,-9.30686
17.5272,16.0302
-17.5272,-16.0302
22.5446,22.7535
-22.5446,-22.7535
27.5555,29.4683
-27.5555,-29.4683
32.5729,36.1916
-32.5729,-36.1916
37.5904,42.9149
-37.5904,-42.9149
42.6014,49.6296
-42.6014,-49.6296
47.6188,56.3529
-47.6188,-56.3529
52.6363,63.0762
-52.6363,-63.0762
57.6473,69.7909
-57.6473,-69.7909
62.6648,76.5142
-62.6648,-76.5142
67.6823,83.2375
-67.6823,-83.2375
72.6933,89.9522
-72.6933,-89.9522
77.7108,96.6755
-77.7108,-96.6755
82.7283,103.399
-82.7283,-103.399
87.7394,110.113
-87.7394,-110.113
92.7569,116.837
-92.7569,-116.837
97.7745,123.56
-97.7745,-123.56
102.786,130.275
-102.786,-130.275
107.803,136.998
-107.803,-136.998
112.821,143.721
-112.821,-143.721
117.832,150.436
-117.832,-150.436
122.849,157.159
-122.849,-157.159
127.867,163.882
-127.867,-163.882
132.878,170.597
-132.878,-170.597
137.896,177.32
-137.896,-177.32
142.913,184.043
-142.913,-184.043
147.925,190.758
-147.925,-190.758
152.942,197.481
-152.942,-197.481
157.96,204.204
-157.96,-204.204
162.977,210.927
-162.977,-210.927
167.989,217.642
-167.989,-217.642
173.006,224.365
-173.006,-224.365
178.024,231.088
-178.024,-231.088
183.035,237.803
-183.035,-237.803
188.053,244.526
-188.053,-244.526
193.071,251.249
-193.071,-251.249
198.082,257.964
-198.082,-257.964
203.1,264.687
-203.1,-264.687
208.117,271.41
-208.117,-271.41
213.129,278.125
-213.129,-278.125
218.147,284.848
-218.147,-284.848
223.164,291.571
-223.164,-291.571
228.176,298.286
-228.176,-298.286
233.193,305.009
-233.193,-305.009
238.211,311.732
-238.211,-311.732
243.223,318.446
-243.223,-318.446
248.24,325.17
-248.24,-325.17
253.258,331.893
-253.258,-331.893
258.27,338.607
-258.27,-338.607
-144.626,-378.997
144.626,378.997
291.56,-121.283
-291.56,121.283
789.493,541.339
-789.493,-541.339
1047.53,890.396
-1047.53,-890.396
1146.2,1025.12
-1146.2,-1025.12
1239.4,1146.78
-1239.4,-1146.78
1168.67,1256.91
-1168.67,-1256.91
1053.34,1443.91
-1053.34,-1443.91
995.526,1543.18
-995.526,-1543.18
947.898,1614.66
-947.898,-1614.66
865.204,1758.62
-865.204,-1758.62
750.137,1953.88
-750.137,-1953.88
449.922,1495.71
-449.922,-1495.71
-405.709,300.966
405.709,-300.966
-454.218,400.613
454.218,-400.613
1.6543,-2.75414
-1.6543,2.75414
3.30862,-5.50829
-3.30862,5.50829
4.96293,-8.26243
-4.96293,8.26243
11.5803,-19.279
-11.5803,19.279
18.1977,-30.2955
-18.1977,30.2955
19.8521,-33.0497
-19.8521,33.0497
21.5065,-35.8038
-21.5065,35.8038
23.1608,-38.5579
-23.1608,38.5579
24.8152,-41.3121
-24.8152,41.3121
26.4696,-44.0662
-26.4696,44.0662
33.0873,-55.0827
-33.0873,55.0827
34.7417,-57.8368
-34.7417,57.8368
36.3961,-60.591
-36.3961,60.591
38.0506,-63.3451
-38.0506,63.3451
39.705,-66.0992
-39.705,66.0992
41.3595,-68.8533
-41.3595,68.8533
43.014,-71.6075
-43.014,71.6075
44.671,-74.3658
-44.671,74.3658
46.3254,-77.1199
-46.3254,77.1199
47.9799,-79.8741
-47.9799,79.8741
49.6344,-82.6282
-49.6344,82.6282
51.2889,-85.3823
-51.2889,85.3823
52.9434,-88.1364
-52.9434,88.1364
54.5979,-90.8905
-54.5979,90.8905
56.2524,-93.6446
-56.2524,93.6446
57.9069,-96.3987
-57.9069,96.3987
5.83809,5.33766
-5.83809,-5.33766
10.8555,12.061
-10.8555,-12.061
15.8729,18.7843
-15.8729,-18.7843
20.8903,25.5077
-20.8903,-25.5077
25.9012,32.2224
-25.9012,-32.2224
30.9187,38.9457
-30.9187,-38.9457
35.9361,45.6691
-35.9361,-45.6691
40.9471,52.3838
-40.9471,-52.3838
45.9645,59.1071
-45.9645,-59.1071
50.982,65.8304
-50.982,-65.8304
55.993,72.5451
-55.993,-72.5451
61.0105,79.2684
-61.0105,-79.2684
66.028,85.9917
-66.028,-85.9917
71.039,92.7063
-71.039,-92.7063
76.0565,99.4296
-76.0565,-99.4296
81.074,106.153
-81.074,-106.153
86.0851,112.868
-86.0851,-112.868
91.1026,119.591
-91.1026,-119.591
96.1202,126.314
-96.1202,-126.314
101.131,133.029
-101.131,-133.029
106.149,139.752
-106.149,-139.752
111.166,146.475
-111.166,-146.475
116.178,153.19
-116.178,-153.19
121.195,159.913
-121.195,-159.913
126.213,166.636
-126.213,-166.636
131.224,173.351
-131.224,-173.351
136.241,180.074
-136.241,-180.074
141.259,186.797
-141.259,-186.797
146.27,193.512
-146.27,-193.512
151.288,200.235
-151.288,-200.235
156.306,206.958
-156.306,-206.958
161.323,213.682
-161.323,-213.682
166.334,220.396
-166.334,-220.396
171.352,227.119
-171.352,-227.119
176.37,233.843
-176.37,-233.843
181.381,240.557
-181.381,-240.557
186.399,247.28
-186.399,-247.28
191.416,254.004
-191.416,-254.004
196.428,260.718
-196.428,-260.718
201.445,267.441
-201.445,-267.441
206.463,274.164
-206.463,-274.164
211.474,280.879
-211.474,-280.879
216.492,287.602
-216.492,-287.602
221.51,294.325
-221.51,-294.325
226.521,301.04
-226.521,-301.04
231.539,307.763
-231.539,-307.763
236.557,314.486
-236.557,-314.486
241.568,321.201
-241.568,-321.201
246.586,327.924
-246.586,-327.924
251.604,334.647
-251.604,-334.647
256.615,341.361
-256.615,-341.361
-146.281,-376.243
146.281,376.243
289.906,-118.529
-289.906,118.529
787.839,544.093
-787.839,-544.093
1045.88,893.15
-1045.88,-893.15
1144.55,1027.88
-1144.55,-1027.88
1237.74,1149.54
-1237.74,-1149.54
1167.01,1259.67
-1167.01,-1259.67
1051.68,1446.66
-1051.68,-1446.66
993.872,1545.93
-993.872,-1545.93
946.244,1617.41
-946.244,-1617.41
863.55,1761.37
-863.55,-1761.37
748.483,1956.64
-748.483,-1956.64
448.267,1498.47
-448.267,-1498.47
-407.364,303.72
407.364,-303.72
-455.872,403.368
455.872,-403.368
1.65431,-2.75414
-1.65431,2.75414
3.30863,-5.50829
-3.30863,5.50829
9.92596,-16.5248
-9.92596,16.5248
16.5434,-27.5414
-16.5434,27.5414
18.1978,-30.2955
-18.1978,30.2955
19.8521,-33.0497
-19.8521,33.0497
21.5065,-35.8038
-21.5065,35.8038
23.1609,-38.5579
-23.1609,38.5579
24.8153,-41.3121
-24.8153,41.3121
31.433,-52.3286
-31.433,52.3286
33.0874,-55.0827
-33.0874,55.0827
34.7418,-57.8368
-34.7418,57.8368
36.3963,-60.5909
-36.3963,60.5909
38.0507,-63.3451
-38.0507,63.3451
39.7052,-66.0992
-39.7052,66.0992
41.3596,-68.8533
-41.3596,68.8533
43.0167,-71.6117
-43.0167,71.6117
44.6711,-74.3658
-44.6711,74.3658
46.3256,-77.1199
-46.3256,77.1199
47.9801,-79.874
-47.9801,79.874
49.6346,-82.6281
-49.6346,82.6281
51.2891,-85.3823
-51.2891,85.3823
52.9436,-88.1364
-52.9436,88.1364
54.5981,-90.8905
-54.5981,90.8905
56.2526,-93.6446
-56.2526,93.6446
4.18379,8.0918
-4.18379,-8.0918
9.20117,14.8152
-9.20117,-14.8152
14.2186,21.5385
-14.2186,-21.5385
19.236,28.2618
-19.236,-28.2618
24.2469,34.9765
-24.2469,-34.9765
29.2643,41.6999
-29.2643,-41.6999
34.2818,48.4232
-34.2818,-48.4232
39.2928,55.1379
-39.2928,-55.1379
44.3102,61.8612
-44.3102,-61.8612
49.3277,68.5845
-49.3277,-68.5845
54.3387,75.2992
-54.3387,-75.2992
59.3562,82.0225
-59.3562,-82.0225
64.3737,88.7458
-64.3737,-88.7458
69.3847,95.4605
-69.3847,-95.4605
74.4022,102.184
-74.4022,-102.184
79.4197,108.907
-79.4197,-108.907
84.4308,115.622
-84.4308,-115.622
89.4483,122.345
-89.4483,-122.345
94.4659,129.068
-94.4659,-129.068
99.477,135.783
-99.477,-135.783
104.495,142.506
-104.495,-142.506
109.512,149.229
-109.512,-149.229
114.523,155.944
-114.523,-155.944
119.541,162.667
-119.541,-162.667
124.558,169.39
-124.558,-169.39
129.57,176.105
-129.57,-176.105
134.587,182.828
-134.587,-182.828
139.605,189.552
-139.605,-189.552
144.616,196.266
-144.616,-196.266
149.634,202.989
-149.634,-202.989
154.651,209.713
-154.651,-209.713
159.669,216.436
-159.669,-216.436
164.68,223.15
-164.68,-223.15
169.698,229.874
-169.698,-229.874
174.715,236.597
-174.715,-236.597
179.727,243.311
-179.727,-243.311
184.744,250.034
-184.744,-250.034
189.762,256.758
-189.762,-256.758
194.773,263.472
-194.773,-263.472
199.791,270.195
-199.791,-270.195
204.809,276.919
-204.809,-276.919
209.82,283.633
-209.82,-283.633
214.838,290.356
-214.838,-290.356
219.856,297.079
-219.856,-297.079
224.867,303.794
-224.867,-303.794
229.885,310.517
-229.885,-310.517
234.903,317.24
-234.903,-317.24
239.914,323.955
-239.914,-323.955
244.932,330.678
-244.932,-330.678
249.95,337.401
-249.95,-337.401
254.961,344.115
-254.961,-344.115
-147.935,-373.489
147.935,373.489
288.252,-115.775
-288.252,115.775
786.185,546.847
-786.185,-546.847
1044.22,895.904
-1044.22,-895.904
1142.89,1030.63
-1142.89,-1030.63
1236.09,1152.29
-1236.09,-1152.29
1165.36,1262.42
-1165.36,-1262.42
1050.03,1449.42
-1050.03,-1449.42
992.218,1548.68
-992.218,-1548.68
944.589,1620.17
-944.589,-1620.17
861.896,1764.13
-861.896,-1764.13
746.829,1959.39
